TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
1005756.000000,0.007,-0.036,1.006,0.01,0.07,0.05,-2.98,-28.93,-20.29,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005766.000000,0.010,-0.036,1.011,-0.01,-0.05,0.01,-3.29,-28.71,-20.38,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005776.000000,0.010,-0.036,1.009,-0.03,-0.03,0.05,-2.98,-28.43,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005786.000000,0.007,-0.036,1.006,-0.01,-0.09,-0.03,-3.10,-29.13,-20.33,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005796.000000,0.006,-0.036,1.010,-0.05,0.07,-0.05,-2.83,-28.85,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005806.000000,0.008,-0.035,1.005,-0.03,-0.01,0.01,-2.98,-28.85,-19.79,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005816.000000,0.007,-0.036,1.003,-0.05,0.07,-0.01,-2.83,-28.58,-19.92,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005826.000000,0.008,-0.038,1.009,-0.01,-0.01,-0.01,-2.83,-28.75,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005836.000000,0.008,-0.036,1.007,-0.09,0.18,-0.01,-2.64,-28.25,-20.46,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005846.000000,0.010,-0.036,1.007,0.09,0.14,0.05,-2.14,-28.25,-20.33,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005856.000000,0.010,-0.036,1.011,-0.09,0.03,0.01,-2.29,-28.48,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005866.000000,0.010,-0.036,1.010,0.09,0.20,-0.01,-2.29,-28.81,-20.50,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005876.000000,0.007,-0.039,1.011,0.11,0.01,0.05,-2.10,-28.75,-20.21,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005886.000000,0.007,-0.036,1.013,-0.07,0.03,0.03,-3.21,-29.39,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005896.000000,0.008,-0.036,1.007,0.03,0.09,-0.05,-3.21,-29.77,-20.33,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005906.000000,0.008,-0.038,1.009,-0.01,0.03,0.03,-3.48,-29.13,-20.00,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005916.000000,0.006,-0.036,1.006,0.03,0.01,-0.01,-3.21,-29.54,-20.42,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005926.000000,0.006,-0.036,1.013,0.01,0.05,0.01,-2.98,-29.54,-20.08,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005936.000000,0.007,-0.035,1.009,0.05,0.05,0.07,-2.75,-29.43,-20.42,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005946.000000,0.007,-0.038,1.006,0.03,0.09,0.01,-3.29,-29.48,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005956.000000,0.008,-0.036,1.007,0.07,0.01,-0.03,-2.88,-29.43,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005966.000000,0.004,-0.036,1.011,-0.05,0.18,0.06,-2.75,-29.43,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005976.000000,0.006,-0.036,1.009,0.01,0.09,-0.07,-2.93,-29.17,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005986.000000,0.006,-0.036,1.007,-0.01,0.01,-0.09,-3.21,-29.35,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1005996.000000,0.008,-0.035,1.014,-0.13,-0.01,0.04,-3.21,-29.58,-19.79,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006006.000000,0.004,-0.039,1.010,-0.05,-0.09,-0.05,-2.93,-29.43,-19.96,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006016.000000,0.007,-0.038,1.010,0.01,-0.03,0.03,-2.98,-29.77,-20.29,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006026.000000,0.004,-0.036,1.007,-0.01,0.01,0.05,-3.10,-29.67,-19.88,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006036.000000,0.006,-0.035,1.006,0.01,-0.01,0.01,-3.89,-28.81,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006046.000000,0.008,-0.034,1.007,-0.01,0.03,-0.13,-3.85,-28.81,-20.21,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006056.000000,0.007,-0.036,1.011,0.05,0.16,-0.01,-3.93,-29.43,-20.50,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006066.000000,0.008,-0.039,1.009,-0.03,0.09,0.08,-3.85,-29.21,-20.17,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006076.000000,0.010,-0.035,1.009,0.05,0.16,0.07,-3.93,-28.85,-20.08,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006086.000000,0.010,-0.036,1.007,0.05,-0.07,-0.07,-3.56,-29.81,-20.25,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006096.000000,0.008,-0.036,1.009,0.03,0.14,-0.01,-3.85,-29.71,-20.04,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006106.000000,0.008,-0.039,1.010,0.05,0.01,0.10,-3.85,-29.54,-20.13,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006116.000000,0.011,-0.036,1.010,0.03,0.09,0.01,-3.56,-29.63,-20.00,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006126.000000,0.008,-0.035,1.007,0.01,0.12,-0.07,-3.85,-29.54,-20.04,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006136.000000,0.008,-0.039,1.011,0.01,0.01,-0.03,-3.98,-28.75,-20.25,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006146.000000,0.010,-0.036,1.009,-0.01,0.01,0.05,-4.02,-28.75,-20.54,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006156.000000,0.008,-0.038,1.006,-0.07,0.05,0.06,-4.08,-28.98,-20.04,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006166.000000,0.007,-0.038,1.009,-0.01,-0.03,-0.03,-4.58,-28.71,-20.21,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006176.000000,0.007,-0.039,1.011,0.07,-0.05,-0.03,-3.79,-28.52,-20.29,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006186.000000,0.010,-0.036,1.010,0.03,0.09,-0.01,-4.31,-28.75,-20.46,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006196.000000,0.007,-0.036,1.009,-0.03,-0.01,0.08,-3.89,-29.08,-20.46,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006206.000000,0.008,-0.038,1.009,-0.05,-0.01,-0.07,-3.89,-28.89,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006216.000000,0.007,-0.035,1.009,-0.13,-0.05,0.04,-4.43,-29.13,-20.71,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006226.000000,0.008,-0.040,1.009,-0.05,-0.13,0.03,-4.21,-29.04,-20.50,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006236.000000,0.008,-0.036,1.006,0.05,-0.01,0.01,-4.08,-28.63,-20.17,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006246.000000,0.010,-0.038,1.006,-0.09,-0.05,-0.03,-3.98,-28.93,-20.08,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006256.000000,0.008,-0.034,1.006,0.03,-0.03,0.05,-3.93,-28.85,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006266.000000,0.007,-0.036,1.011,-0.01,-0.07,-0.05,-4.13,-28.98,-20.08,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006276.000000,0.008,-0.038,1.006,-0.05,-0.01,-0.05,-4.08,-28.71,-20.00,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006286.000000,0.007,-0.038,1.010,-0.01,-0.07,-0.03,-3.25,-28.67,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006296.000000,0.008,-0.035,1.010,0.03,-0.05,-0.05,-3.06,-28.58,-20.50,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006306.000000,0.007,-0.036,1.009,-0.05,0.09,-0.01,-2.83,-28.67,-20.42,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006316.000000,0.007,-0.036,1.011,0.05,-0.01,0.05,-3.10,-28.81,-20.29,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006326.000000,0.007,-0.035,1.006,0.05,-0.07,-0.07,-3.29,-28.93,-20.42,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006336.000000,0.007,-0.039,1.005,-0.07,0.05,0.03,-3.52,-28.67,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006346.000000,0.004,-0.036,1.010,0.05,0.01,0.05,-3.29,-29.04,-20.63,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006356.000000,0.003,-0.038,1.009,0.03,0.07,-0.01,-2.98,-28.75,-20.38,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006366.000000,0.007,-0.034,1.006,0.05,0.03,-0.01,-3.33,-28.75,-20.38,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006376.000000,0.007,-0.036,1.005,-0.01,0.09,-0.07,-3.39,-28.93,-20.75,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006386.000000,0.008,-0.038,1.006,0.11,-0.05,-0.11,-3.89,-27.83,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006396.000000,0.007,-0.039,1.007,-0.09,0.01,-0.01,-4.35,-28.13,-20.17,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006406.000000,0.008,-0.038,1.005,0.01,0.16,0.12,-4.17,-28.21,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006416.000000,0.007,-0.036,1.007,-0.05,0.01,-0.01,-4.43,-28.39,-20.46,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006426.000000,0.006,-0.039,1.013,0.05,-0.09,0.14,-3.98,-28.13,-20.50,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006436.000000,0.008,-0.035,1.007,0.05,-0.07,-0.03,-3.33,-28.71,-20.13,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006446.000000,0.010,-0.036,1.005,0.01,0.03,-0.01,-3.25,-28.98,-20.50,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006456.000000,0.008,-0.036,1.010,-0.05,0.01,-0.05,-3.43,-28.89,-20.21,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006466.000000,0.006,-0.039,1.006,0.05,0.05,0.05,-3.52,-28.67,-20.21,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006476.000000,0.007,-0.038,1.010,-0.03,0.12,-0.01,-3.56,-28.75,-20.50,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006486.000000,0.006,-0.036,1.009,0.03,0.05,-0.07,-3.02,-28.93,-20.29,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006496.000000,0.006,-0.038,1.006,0.01,0.07,0.03,-3.29,-28.75,-20.25,-0.43,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006506.000000,0.008,-0.036,1.010,-0.03,0.07,0.01,-3.21,-28.81,-20.17,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006516.000000,0.010,-0.036,1.011,-0.01,0.09,-0.01,-2.88,-29.13,-20.50,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006526.000000,0.008,-0.038,1.009,-0.03,0.01,-0.05,-3.06,-28.81,-20.04,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006536.000000,0.011,-0.038,1.011,0.09,0.07,0.03,-3.93,-28.48,-20.21,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006546.000000,0.007,-0.039,1.011,0.01,0.12,0.14,-3.43,-28.39,-20.21,-0.42,-2.10,67.07,0.833,-0.013,-0.013,0.552
1006556.000000,0.006,-0.038,1.010,-0.03,0.07,-0.01,-3.98,-28.75,-20.42,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006566.000000,0.004,-0.036,1.007,-0.01,0.03,0.08,-3.89,-28.67,-20.13,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006576.000000,0.010,-0.038,1.006,0.03,0.01,0.01,-3.75,-28.39,-20.29,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006586.000000,0.007,-0.036,1.009,0.03,0.01,0.07,-4.39,-28.85,-20.04,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006596.000000,0.007,-0.036,1.007,0.07,0.05,-0.03,-4.08,-29.04,-19.67,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006606.000000,0.010,-0.035,1.005,0.03,0.01,0.05,-4.31,-29.08,-20.04,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006616.000000,0.008,-0.039,1.011,-0.03,0.01,-0.09,-4.02,-29.04,-19.75,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006626.000000,0.010,-0.038,1.010,-0.01,-0.13,0.03,-4.43,-28.89,-19.88,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006636.000000,0.008,-0.036,1.006,0.01,0.09,0.08,-3.98,-29.04,-20.54,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006646.000000,0.010,-0.036,1.006,-0.05,0.03,-0.03,-3.89,-28.93,-20.00,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006656.000000,0.008,-0.035,1.010,-0.07,0.03,-0.03,-3.67,-28.58,-19.83,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006666.000000,0.007,-0.036,1.009,-0.07,-0.09,0.01,-4.17,-29.04,-19.63,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006676.000000,0.007,-0.036,1.011,-0.05,0.09,0.06,-4.35,-29.08,-20.13,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006686.000000,0.010,-0.035,1.005,0.03,-0.01,0.03,-3.67,-29.21,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006696.000000,0.011,-0.035,1.007,0.09,0.01,-0.01,-3.89,-29.17,-20.29,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006706.000000,0.007,-0.039,1.007,0.05,0.12,-0.05,-4.21,-28.81,-20.54,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006716.000000,0.010,-0.038,1.011,-0.09,0.05,0.04,-4.25,-28.81,-20.08,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006726.000000,0.006,-0.035,1.009,-0.03,0.12,0.10,-3.93,-29.04,-20.21,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006736.000000,0.008,-0.036,1.003,0.01,0.09,-0.09,-3.85,-27.98,-20.38,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006746.000000,0.006,-0.036,1.011,-0.05,-0.05,-0.05,-4.21,-27.98,-20.04,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006756.000000,0.008,-0.035,1.006,0.01,0.01,-0.07,-3.79,-28.35,-19.75,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006766.000000,0.008,-0.038,1.007,0.11,0.03,0.05,-3.79,-28.21,-19.92,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006776.000000,0.006,-0.038,1.010,0.05,0.07,-0.05,-3.75,-28.17,-20.13,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006786.000000,0.008,-0.036,1.011,0.07,-0.07,-0.09,-3.29,-28.21,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006796.000000,0.008,-0.035,1.003,0.01,-0.03,-0.03,-3.10,-28.02,-19.75,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006806.000000,0.006,-0.036,1.011,-0.05,-0.09,0.01,-3.33,-28.63,-20.17,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006816.000000,0.006,-0.035,1.010,0.03,0.12,-0.05,-3.29,-28.29,-20.42,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006826.000000,0.006,-0.038,1.007,-0.07,0.03,-0.03,-3.10,-28.43,-20.29,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006836.000000,0.006,-0.038,1.007,0.07,0.01,-0.01,-3.56,-29.85,-20.25,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006846.000000,0.004,-0.036,1.009,-0.03,-0.03,-0.03,-3.67,-29.81,-20.17,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006856.000000,0.008,-0.038,1.005,-0.11,-0.09,0.04,-3.79,-29.48,-20.21,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006866.000000,0.008,-0.038,1.005,0.09,0.01,-0.07,-3.71,-29.77,-19.96,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006876.000000,0.006,-0.036,1.011,-0.05,0.09,0.03,-3.67,-29.89,-19.92,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006886.000000,0.006,-0.038,1.007,-0.07,-0.03,-0.01,-3.89,-29.54,-20.25,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006896.000000,0.008,-0.036,1.009,-0.03,-0.07,0.01,-3.79,-29.39,-20.25,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006906.000000,0.003,-0.036,1.009,0.03,0.09,-0.05,-4.08,-29.31,-20.21,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006916.000000,0.008,-0.036,1.009,-0.05,0.07,0.03,-4.31,-29.31,-20.38,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006926.000000,0.008,-0.036,1.011,0.05,-0.09,-0.01,-4.39,-29.35,-20.54,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006936.000000,0.007,-0.036,1.010,-0.09,-0.05,0.08,-4.13,-29.63,-20.13,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006946.000000,0.006,-0.035,1.011,0.05,-0.05,-0.05,-4.35,-29.67,-20.08,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006956.000000,0.011,-0.036,1.003,-0.03,-0.03,0.10,-4.58,-29.48,-20.00,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006966.000000,0.008,-0.038,1.010,-0.09,0.01,-0.07,-4.02,-29.43,-20.13,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006976.000000,0.006,-0.036,1.009,-0.05,-0.05,0.01,-4.35,-29.54,-19.92,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006986.000000,0.003,-0.035,1.010,-0.03,-0.07,0.05,-4.58,-29.27,-20.13,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1006996.000000,0.007,-0.035,1.009,0.03,0.03,0.03,-4.67,-29.08,-20.17,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007006.000000,0.008,-0.035,1.006,-0.11,0.14,0.04,-4.63,-29.71,-20.21,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007016.000000,0.007,-0.035,1.011,-0.03,0.14,0.08,-4.77,-29.48,-20.00,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007026.000000,0.010,-0.039,1.010,-0.01,-0.01,-0.07,-4.58,-29.39,-19.92,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007036.000000,0.007,-0.039,1.006,0.01,-0.07,0.03,-4.58,-29.39,-19.92,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007046.000000,0.008,-0.039,1.009,-0.05,-0.03,-0.05,-4.67,-29.81,-20.46,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007056.000000,0.007,-0.038,1.006,0.09,0.05,0.05,-4.21,-29.85,-20.63,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007066.000000,0.010,-0.035,1.007,0.01,0.03,0.03,-4.35,-29.77,-20.46,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007076.000000,0.008,-0.038,1.006,0.01,0.03,0.01,-4.35,-30.00,-20.17,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007086.000000,0.007,-0.038,1.011,-0.05,-0.01,-0.01,-4.35,-30.00,-20.17,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007096.000000,0.006,-0.039,1.013,-0.03,0.01,-0.01,-4.08,-28.48,-20.50,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007106.000000,0.010,-0.039,1.007,-0.01,0.03,-0.01,-4.02,-28.63,-20.04,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007116.000000,0.007,-0.038,1.007,-0.11,-0.01,-0.03,-4.21,-28.63,-20.17,-0.43,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007126.000000,0.008,-0.036,1.009,0.05,0.03,0.07,-4.21,-28.75,-20.33,-0.43,-2.11,67.08,0.833,-0.013,-0.013,0.552
1007136.000000,0.011,-0.036,1.006,-0.07,0.20,-0.03,-4.21,-28.75,-20.33,-0.43,-2.11,67.08,0.833,-0.013,-0.013,0.552
1007146.000000,0.007,-0.036,1.007,0.07,0.05,0.01,-3.39,-28.89,-20.42,-0.43,-2.11,67.08,0.833,-0.013,-0.013,0.552
1007156.000000,0.008,-0.036,1.011,-0.01,0.05,0.03,-3.67,-29.27,-20.29,-0.43,-2.11,67.08,0.833,-0.013,-0.013,0.552
1007166.000000,0.004,-0.035,1.007,0.03,0.12,0.01,-3.48,-28.75,-20.33,-0.43,-2.11,67.08,0.833,-0.013,-0.013,0.552
1007176.000000,0.008,-0.036,1.009,0.03,-0.01,-0.01,-3.39,-28.81,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007186.000000,0.010,-0.038,1.003,0.03,0.05,-0.01,-3.39,-28.81,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007196.000000,0.011,-0.038,1.003,0.01,0.12,-0.03,-3.71,-29.08,-20.21,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007206.000000,0.007,-0.038,1.007,0.05,-0.01,0.10,-3.71,-28.98,-20.13,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007216.000000,0.003,-0.038,1.011,-0.01,0.03,-0.05,-3.67,-29.21,-20.42,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007226.000000,0.008,-0.036,1.010,-0.05,0.01,0.08,-3.71,-28.85,-20.38,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007236.000000,0.010,-0.035,1.006,0.07,0.01,0.05,-3.71,-28.85,-20.38,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007246.000000,0.010,-0.038,1.006,-0.03,0.09,-0.03,-3.75,-28.39,-20.46,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007256.000000,0.011,-0.035,1.007,0.01,0.01,0.10,-3.25,-28.35,-20.25,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007266.000000,0.008,-0.036,1.009,0.03,-0.07,-0.01,-3.48,-28.75,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007276.000000,0.010,-0.036,1.011,0.01,0.03,-0.07,-3.10,-28.52,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007286.000000,0.010,-0.036,1.011,0.05,-0.03,-0.03,-3.10,-28.52,-20.33,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007296.000000,0.006,-0.036,1.007,0.05,0.03,0.01,-4.31,-28.39,-20.42,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007307.000000,0.007,-0.038,1.009,0.05,0.07,-0.01,-4.31,-28.43,-20.46,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007317.000000,0.010,-0.035,1.007,-0.11,0.03,0.04,-4.17,-28.35,-20.17,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
1007327.000000,0.011,-0.036,1.007,-0.03,0.03,0.10,-4.13,-28.58,-19.96,-0.42,-2.10,67.08,0.833,-0.013,-0.013,0.552
