TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
61765.000000,0.988,-0.012,-0.174,-0.03,0.14,0.02,-41.52,-0.35,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61775.000000,0.990,-0.016,-0.174,0.05,0.12,-0.02,-41.25,-0.04,-25.46,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61785.000000,0.989,-0.013,-0.172,0.07,0.10,-0.00,-40.83,0.85,-25.38,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61795.000000,0.988,-0.015,-0.168,-0.03,0.06,0.02,-40.48,0.67,-25.50,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61805.000000,0.989,-0.015,-0.171,0.05,0.02,-0.02,-40.64,0.35,-25.08,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61815.000000,0.990,-0.013,-0.175,0.03,0.06,-0.12,-40.71,0.67,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61825.000000,0.988,-0.012,-0.176,-0.01,0.00,-0.00,-40.75,0.81,-25.00,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61835.000000,0.985,-0.015,-0.172,0.05,-0.02,-0.02,-41.58,-0.04,-25.29,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61845.000000,0.988,-0.012,-0.175,0.05,0.06,-0.02,-41.39,0.13,-25.29,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61855.000000,0.986,-0.016,-0.175,0.03,0.06,-0.04,-41.29,-0.04,-25.29,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61865.000000,0.990,-0.013,-0.175,0.11,0.14,-0.06,-41.35,0.17,-25.63,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61875.000000,0.990,-0.012,-0.172,-0.05,0.06,-0.00,-41.58,0.21,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61885.000000,0.989,-0.013,-0.174,-0.01,0.06,0.02,-41.06,0.96,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61895.000000,0.989,-0.013,-0.171,-0.01,0.21,0.04,-40.88,0.27,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61905.000000,0.985,-0.011,-0.174,0.07,0.06,-0.15,-40.83,0.50,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61915.000000,0.989,-0.015,-0.172,0.03,-0.04,-0.10,-40.33,0.50,-25.46,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61925.000000,0.988,-0.013,-0.171,-0.05,0.02,0.04,-40.56,0.73,-25.08,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61935.000000,0.986,-0.012,-0.172,0.03,0.04,-0.02,-40.64,0.85,-25.08,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61945.000000,0.989,-0.015,-0.175,-0.03,0.10,-0.04,-40.52,0.63,-25.25,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61955.000000,0.989,-0.013,-0.174,0.03,0.04,-0.04,-40.52,0.50,-25.00,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61965.000000,0.986,-0.013,-0.171,0.05,0.16,-0.12,-40.06,0.77,-25.25,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61975.000000,0.989,-0.015,-0.172,0.01,0.04,-0.00,-40.52,0.27,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61985.000000,0.985,-0.015,-0.174,0.11,0.14,0.04,-40.42,0.13,-25.08,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
61995.000000,0.986,-0.016,-0.171,-0.01,-0.02,0.02,-40.29,0.08,-24.96,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62005.000000,0.993,-0.013,-0.171,-0.01,0.04,-0.02,-40.42,0.04,-25.50,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62015.000000,0.989,-0.013,-0.172,0.01,0.02,-0.08,-40.79,0.08,-25.54,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62025.000000,0.992,-0.017,-0.172,0.07,-0.04,-0.02,-40.25,-0.08,-25.25,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62035.000000,0.989,-0.013,-0.172,0.07,0.10,0.04,-41.48,0.04,-25.38,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62045.000000,0.989,-0.013,-0.171,0.01,0.02,-0.02,-41.63,-0.50,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62055.000000,0.992,-0.013,-0.170,-0.03,0.02,-0.02,-41.39,0.00,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62065.000000,0.986,-0.016,-0.172,-0.03,0.00,0.06,-41.81,0.08,-25.50,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62075.000000,0.990,-0.015,-0.170,0.03,0.06,-0.04,-41.52,-0.13,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62085.000000,0.989,-0.012,-0.172,-0.01,-0.06,-0.06,-40.93,0.13,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62095.000000,0.988,-0.013,-0.171,0.03,0.00,-0.08,-41.02,0.13,-25.38,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62105.000000,0.988,-0.016,-0.172,0.07,0.12,-0.00,-40.64,0.21,-25.33,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62115.000000,0.992,-0.013,-0.171,0.05,0.06,-0.08,-40.52,0.31,-25.08,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62125.000000,0.990,-0.015,-0.174,0.01,0.00,-0.02,-40.56,0.21,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62135.000000,0.988,-0.013,-0.174,-0.01,0.00,-0.04,-40.56,0.21,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62145.000000,0.989,-0.015,-0.174,0.09,0.12,-0.02,-42.04,0.58,-25.33,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62155.000000,0.989,-0.015,-0.174,0.03,-0.06,-0.00,-42.08,0.77,-25.25,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62165.000000,0.989,-0.015,-0.172,-0.03,0.08,-0.06,-41.89,0.81,-25.13,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62175.000000,0.988,-0.013,-0.172,0.09,0.14,-0.04,-42.17,0.50,-25.04,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62185.000000,0.992,-0.015,-0.174,-0.01,0.02,-0.08,-42.17,0.50,-25.04,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62195.000000,0.989,-0.013,-0.176,0.07,0.04,0.06,-41.75,0.17,-25.83,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62205.000000,0.989,-0.012,-0.171,0.03,0.04,-0.04,-41.35,0.13,-25.58,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62215.000000,0.989,-0.013,-0.172,-0.03,0.04,-0.04,-41.13,-0.08,-25.46,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62225.000000,0.989,-0.015,-0.175,0.11,0.06,-0.04,-41.52,0.00,-25.29,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62235.000000,0.988,-0.015,-0.172,0.09,0.04,-0.02,-41.52,0.00,-25.29,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62245.000000,0.988,-0.013,-0.170,0.07,0.08,0.04,-40.71,0.58,-25.25,-99.91,-0.81,97.12,0.422,0.571,-0.510,0.486
62255.000000,0.986,-0.012,-0.175,0.05,0.14,-0.06,-40.42,0.27,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62265.000000,0.989,-0.013,-0.170,0.05,0.12,0.08,-40.75,0.85,-24.96,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62275.000000,0.990,-0.015,-0.172,0.01,-0.08,-0.06,-40.93,0.50,-25.04,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62285.000000,0.989,-0.015,-0.174,0.05,0.27,0.08,-40.93,0.50,-25.04,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62295.000000,0.989,-0.015,-0.172,0.05,0.08,-0.06,-42.17,0.58,-25.33,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62305.000000,0.989,-0.012,-0.174,-0.03,0.04,-0.04,-41.75,0.81,-25.13,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62315.000000,0.989,-0.013,-0.176,-0.01,-0.02,-0.06,-42.50,1.23,-25.25,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62325.000000,0.988,-0.013,-0.171,-0.03,0.00,-0.02,-41.93,0.39,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62335.000000,0.988,-0.015,-0.175,0.13,0.14,0.02,-41.93,0.39,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62345.000000,0.989,-0.015,-0.174,0.07,0.04,-0.06,-40.75,1.42,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62355.000000,0.989,-0.015,-0.172,0.03,0.08,-0.04,-41.06,1.35,-25.42,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62365.000000,0.990,-0.012,-0.174,0.09,0.02,-0.02,-40.71,1.00,-25.54,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62375.000000,0.989,-0.013,-0.174,0.03,0.02,-0.02,-40.79,1.18,-25.63,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62385.000000,0.988,-0.015,-0.171,-0.07,0.10,-0.02,-40.79,1.18,-25.63,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62395.000000,0.992,-0.012,-0.172,-0.01,0.04,-0.04,-40.93,0.81,-24.79,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62405.000000,0.989,-0.015,-0.172,0.07,-0.02,-0.00,-40.98,1.31,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62415.000000,0.989,-0.013,-0.171,0.09,0.02,-0.00,-41.17,0.96,-24.96,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62425.000000,0.989,-0.015,-0.171,0.05,0.14,-0.04,-41.06,1.35,-24.96,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62435.000000,0.988,-0.013,-0.175,0.13,0.06,-0.02,-41.06,1.35,-24.96,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62445.000000,0.990,-0.015,-0.172,0.11,-0.02,-0.00,-41.58,1.27,-25.04,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62455.000000,0.990,-0.015,-0.172,-0.07,-0.02,-0.04,-41.39,0.81,-24.96,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62465.000000,0.989,-0.015,-0.174,0.09,0.02,0.04,-41.58,0.81,-25.46,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62475.000000,0.990,-0.013,-0.172,-0.03,0.14,0.12,-41.67,0.85,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62485.000000,0.988,-0.012,-0.171,-0.03,0.02,-0.06,-41.67,0.85,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62495.000000,0.988,-0.016,-0.172,0.07,-0.02,-0.08,-41.13,0.35,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62505.000000,0.986,-0.015,-0.172,0.03,0.00,-0.08,-41.17,0.35,-25.21,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62515.000000,0.986,-0.016,-0.172,0.05,0.12,-0.04,-41.17,0.35,-25.21,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62525.000000,0.988,-0.013,-0.174,-0.01,0.08,0.02,-41.17,0.35,-25.21,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62535.000000,0.988,-0.015,-0.172,0.13,0.08,0.02,-41.17,0.35,-25.21,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62545.000000,0.989,-0.011,-0.174,-0.01,0.10,-0.00,-41.06,1.04,-25.17,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62555.000000,0.990,-0.013,-0.174,0.03,0.14,-0.04,-41.06,1.04,-25.17,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62565.000000,0.988,-0.015,-0.172,0.17,0.04,-0.04,-40.60,1.08,-25.08,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62575.000000,0.989,-0.012,-0.176,0.01,-0.04,0.02,-40.88,0.96,-25.33,-99.90,-0.80,97.12,0.422,0.571,-0.510,0.486
62585.000000,0.986,-0.012,-0.174,0.01,0.00,-0.02,-40.71,1.27,-25.33,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62595.000000,0.986,-0.015,-0.170,0.17,0.08,-0.04,-40.38,1.46,-25.38,-99.90,-0.81,97.12,0.422,0.571,-0.510,0.486
62605.000000,0.992,-0.012,-0.172,-0.03,-0.04,-0.10,-40.18,1.31,-25.13,-99.90,-0.81,97.13,0.422,0.571,-0.510,0.486
62615.000000,0.989,-0.013,-0.174,0.05,0.00,-0.02,-40.64,1.13,-25.29,-99.90,-0.80,97.13,0.422,0.571,-0.510,0.486
62625.000000,0.992,-0.015,-0.171,0.07,0.16,0.04,-40.38,1.58,-25.00,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62635.000000,0.990,-0.015,-0.168,0.03,0.10,-0.08,-40.38,1.73,-25.00,-99.90,-0.80,97.13,0.422,0.571,-0.510,0.486
62645.000000,0.993,-0.016,-0.174,0.07,-0.04,-0.02,-40.06,1.46,-25.46,-99.90,-0.80,97.13,0.422,0.571,-0.510,0.486
62655.000000,0.989,-0.013,-0.175,0.09,0.02,0.02,-40.18,1.54,-25.17,-99.90,-0.80,97.13,0.422,0.571,-0.510,0.486
62665.000000,0.989,-0.013,-0.172,0.05,0.00,-0.00,-39.79,1.23,-25.13,-99.90,-0.81,97.13,0.422,0.571,-0.510,0.486
62676.000000,0.988,-0.013,-0.172,0.01,0.10,-0.08,-40.25,1.50,-25.42,-99.90,-0.81,97.13,0.422,0.571,-0.510,0.486
62686.000000,0.989,-0.013,-0.168,0.01,-0.06,0.04,-40.38,1.73,-25.38,-99.90,-0.80,97.13,0.422,0.571,-0.510,0.486
62696.000000,0.989,-0.016,-0.174,0.03,0.12,-0.12,-41.52,1.27,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62706.000000,0.988,-0.015,-0.174,0.01,0.00,-0.04,-41.06,1.50,-25.54,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62716.000000,0.988,-0.015,-0.171,0.01,0.06,-0.02,-41.21,1.46,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62726.000000,0.992,-0.013,-0.171,0.03,0.14,-0.04,-41.17,1.23,-25.00,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62736.000000,0.989,-0.012,-0.172,-0.03,0.10,-0.04,-41.29,1.13,-25.54,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62746.000000,0.988,-0.016,-0.174,0.05,0.10,0.02,-41.17,0.96,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62756.000000,0.990,-0.015,-0.172,-0.01,-0.02,-0.04,-41.02,0.85,-25.33,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62766.000000,0.989,-0.012,-0.172,0.07,0.02,0.08,-41.21,0.85,-25.17,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62776.000000,0.992,-0.011,-0.171,0.01,0.10,0.02,-41.02,0.81,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62786.000000,0.989,-0.015,-0.172,0.05,0.06,-0.04,-41.75,0.77,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62796.000000,0.989,-0.013,-0.172,0.01,0.00,0.06,-41.93,1.04,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62806.000000,0.988,-0.016,-0.170,0.05,0.14,-0.04,-41.75,0.77,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62816.000000,0.986,-0.016,-0.174,-0.01,0.00,-0.00,-41.81,0.73,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62826.000000,0.989,-0.012,-0.175,-0.03,0.06,-0.02,-41.98,0.85,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62836.000000,0.988,-0.016,-0.171,-0.01,0.06,-0.02,-41.63,0.85,-25.58,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62846.000000,0.989,-0.015,-0.174,0.01,0.10,-0.06,-42.54,1.81,-25.29,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62856.000000,0.988,-0.016,-0.168,-0.01,0.02,-0.04,-42.58,2.04,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62866.000000,0.989,-0.015,-0.172,-0.01,0.02,-0.08,-42.35,1.73,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62876.000000,0.988,-0.013,-0.174,0.05,0.10,-0.00,-42.39,1.77,-25.17,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
62886.000000,0.989,-0.013,-0.168,0.07,0.04,0.06,-42.35,1.96,-25.29,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62896.000000,0.986,-0.015,-0.174,0.11,-0.10,-0.09,-41.52,1.88,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62906.000000,0.989,-0.019,-0.175,0.01,-0.02,-0.04,-41.75,1.73,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62916.000000,0.986,-0.012,-0.171,0.03,0.00,-0.08,-41.67,1.96,-25.54,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62926.000000,0.989,-0.013,-0.175,-0.03,0.21,-0.00,-41.63,1.73,-25.33,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62936.000000,0.989,-0.015,-0.172,0.09,-0.10,-0.11,-41.75,1.96,-25.33,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62946.000000,0.989,-0.016,-0.172,0.05,0.25,-0.00,-42.21,1.00,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62956.000000,0.990,-0.016,-0.172,0.01,0.10,0.02,-42.35,0.63,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62966.000000,0.989,-0.012,-0.172,-0.01,0.10,-0.14,-42.39,0.81,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62976.000000,0.990,-0.013,-0.172,-0.05,0.08,-0.04,-42.31,0.73,-24.71,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62986.000000,0.988,-0.015,-0.176,-0.05,0.02,-0.08,-42.13,0.13,-25.17,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
62996.000000,0.989,-0.015,-0.170,0.05,0.12,-0.02,-41.48,1.31,-25.29,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63006.000000,0.990,-0.013,-0.170,0.01,-0.10,-0.00,-42.21,1.08,-25.17,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63016.000000,0.986,-0.015,-0.172,0.05,0.06,0.02,-41.85,1.18,-25.21,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63026.000000,0.988,-0.015,-0.172,-0.03,-0.02,-0.00,-42.17,1.23,-25.13,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63036.000000,0.990,-0.016,-0.172,0.01,-0.02,-0.06,-42.13,1.13,-25.00,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63046.000000,0.989,-0.016,-0.175,0.05,0.06,0.02,-42.50,0.81,-25.33,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63056.000000,0.988,-0.015,-0.168,-0.07,0.04,0.02,-42.54,0.89,-25.17,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63066.000000,0.988,-0.012,-0.170,0.01,0.02,-0.00,-42.31,0.77,-25.25,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63076.000000,0.990,-0.015,-0.171,-0.05,0.02,-0.00,-42.39,0.17,-25.46,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63086.000000,0.989,-0.015,-0.167,-0.03,-0.02,-0.04,-42.21,0.77,-25.46,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63096.000000,0.986,-0.015,-0.171,0.09,0.16,-0.13,-42.58,0.85,-25.46,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63106.000000,0.989,-0.016,-0.175,0.03,0.04,-0.06,-42.27,1.00,-25.38,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63116.000000,0.989,-0.013,-0.176,-0.03,0.02,-0.02,-42.04,1.13,-25.42,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63126.000000,0.989,-0.015,-0.170,0.05,0.16,0.04,-42.35,1.08,-25.25,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63136.000000,0.992,-0.015,-0.174,0.01,0.10,-0.06,-42.21,1.08,-25.50,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63146.000000,0.990,-0.016,-0.172,-0.01,0.00,-0.00,-42.39,1.04,-25.25,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63156.000000,0.989,-0.013,-0.171,0.09,0.02,-0.02,-42.31,1.42,-25.29,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63166.000000,0.990,-0.015,-0.172,0.03,-0.06,0.06,-42.35,1.04,-25.17,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63176.000000,0.986,-0.012,-0.168,0.09,0.04,-0.00,-42.43,1.23,-25.08,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63186.000000,0.988,-0.013,-0.172,0.05,0.14,-0.04,-42.50,0.89,-25.08,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63196.000000,0.989,-0.013,-0.172,-0.07,0.14,-0.00,-42.35,0.63,-25.25,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63206.000000,0.990,-0.013,-0.172,0.01,0.06,-0.02,-42.39,1.00,-25.13,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63216.000000,0.988,-0.015,-0.174,0.07,0.04,-0.04,-42.39,0.54,-24.79,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63226.000000,0.989,-0.011,-0.171,0.01,0.06,-0.08,-42.35,0.58,-25.17,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63236.000000,0.989,-0.013,-0.171,0.03,0.00,-0.06,-42.63,0.58,-25.17,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63246.000000,0.988,-0.012,-0.174,0.09,-0.02,0.06,-43.42,0.73,-25.21,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63256.000000,0.990,-0.015,-0.168,0.03,-0.02,0.04,-43.73,0.77,-25.21,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63266.000000,0.989,-0.013,-0.174,0.07,0.06,-0.08,-43.42,-0.04,-25.79,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63276.000000,0.990,-0.015,-0.171,0.05,0.12,0.14,-43.58,0.27,-25.54,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63286.000000,0.990,-0.013,-0.172,0.05,0.02,0.06,-43.35,0.67,-25.25,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63296.000000,0.988,-0.016,-0.171,0.15,-0.02,-0.09,-42.89,0.35,-25.38,-99.91,-0.80,97.12,0.422,0.571,-0.510,0.486
63306.000000,0.988,-0.012,-0.174,-0.01,-0.02,-0.00,-43.08,0.27,-25.50,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63316.000000,0.986,-0.017,-0.170,0.05,0.14,0.08,-42.96,0.04,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63326.000000,0.986,-0.012,-0.171,-0.01,0.06,-0.06,-42.89,0.27,-25.42,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63336.000000,0.988,-0.016,-0.172,0.15,0.14,-0.00,-43.08,-0.04,-25.67,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63346.000000,0.990,-0.012,-0.174,-0.03,0.04,0.04,-42.67,0.58,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63356.000000,0.986,-0.012,-0.168,0.03,0.06,-0.08,-42.81,0.67,-25.08,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63366.000000,0.989,-0.016,-0.171,0.03,0.04,0.10,-42.54,0.50,-25.29,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63376.000000,0.989,-0.015,-0.172,0.09,0.12,-0.04,-42.58,0.35,-25.04,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63386.000000,0.989,-0.016,-0.174,-0.01,0.06,-0.10,-42.63,0.58,-25.29,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63396.000000,0.988,-0.013,-0.171,-0.01,0.04,-0.02,-42.81,1.00,-25.46,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63406.000000,0.989,-0.015,-0.174,0.01,0.02,-0.00,-42.73,0.85,-25.42,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63416.000000,0.988,-0.016,-0.172,-0.03,0.06,-0.02,-42.89,0.85,-25.38,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63426.000000,0.986,-0.013,-0.172,0.05,0.06,0.04,-42.67,0.67,-25.04,-99.91,-0.80,97.13,0.422,0.571,-0.510,0.486
63436.000000,0.988,-0.016,-0.175,0.07,0.12,-0.02,-42.73,0.81,-25.29,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63446.000000,0.989,-0.013,-0.170,0.07,0.06,0.02,-42.58,-0.08,-25.33,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63456.000000,0.993,-0.013,-0.175,0.03,0.00,-0.02,-43.08,-0.04,-25.46,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63466.000000,0.990,-0.015,-0.174,0.05,0.12,0.02,-42.89,0.31,-25.38,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63476.000000,0.989,-0.016,-0.171,-0.05,0.00,-0.06,-42.58,0.27,-25.67,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63486.000000,0.988,-0.015,-0.172,-0.01,0.06,0.04,-43.23,0.13,-25.33,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63496.000000,0.990,-0.015,-0.167,0.03,0.00,-0.04,-42.35,0.89,-25.25,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63506.000000,0.988,-0.013,-0.175,0.03,-0.04,-0.02,-42.54,0.77,-25.33,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63516.000000,0.988,-0.016,-0.174,-0.05,0.16,-0.04,-42.39,0.63,-25.33,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
63526.000000,0.990,-0.016,-0.172,0.01,0.02,0.04,-42.27,0.54,-25.17,-99.91,-0.81,97.13,0.422,0.571,-0.510,0.486
