TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
4878838.000000,0.015,-0.034,1.009,0.07,0.16,0.01,-22.29,-18.06,-17.79,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878848.000000,0.014,-0.034,1.009,0.05,-0.13,-0.05,-22.33,-17.96,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878858.000000,0.012,-0.034,1.009,-0.03,0.12,0.03,-21.93,-17.88,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878868.000000,0.012,-0.036,1.010,-0.07,-0.07,0.01,-22.17,-17.88,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878878.000000,0.015,-0.036,1.006,-0.09,0.01,-0.03,-22.33,-18.18,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878888.000000,0.012,-0.036,1.005,-0.05,-0.05,-0.01,-22.17,-17.46,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878898.000000,0.015,-0.036,1.003,0.01,-0.05,0.05,-21.98,-17.77,-17.29,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878908.000000,0.016,-0.036,1.009,0.11,0.01,0.03,-22.06,-17.68,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878918.000000,0.015,-0.035,1.007,-0.09,0.01,0.06,-21.93,-17.83,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878928.000000,0.011,-0.034,1.007,-0.01,-0.01,-0.05,-21.88,-17.73,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878938.000000,0.014,-0.036,1.007,0.11,0.12,-0.03,-21.83,-17.33,-17.67,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878948.000000,0.014,-0.036,1.009,0.03,-0.01,-0.05,-22.02,-17.56,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878958.000000,0.014,-0.036,1.010,0.01,-0.01,0.01,-22.21,-17.60,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878968.000000,0.014,-0.035,1.007,0.01,-0.01,-0.03,-22.43,-17.60,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878978.000000,0.012,-0.038,1.010,0.01,0.07,0.05,-22.25,-17.60,-17.33,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878988.000000,0.014,-0.035,1.009,-0.01,0.05,-0.05,-22.52,-17.88,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4878998.000000,0.012,-0.038,1.007,-0.05,0.12,0.03,-22.29,-17.77,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879008.000000,0.012,-0.035,1.007,-0.07,0.01,-0.05,-22.67,-17.60,-17.75,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879018.000000,0.014,-0.035,1.009,-0.07,0.09,0.10,-22.48,-17.83,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879028.000000,0.012,-0.034,1.010,-0.01,-0.01,-0.05,-22.29,-17.64,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879038.000000,0.012,-0.035,1.009,0.01,-0.05,0.03,-21.56,-17.38,-17.46,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879048.000000,0.015,-0.035,1.006,-0.01,0.03,-0.01,-22.06,-17.50,-17.67,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879058.000000,0.014,-0.034,1.010,0.01,0.07,-0.01,-21.64,-17.46,-17.92,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879068.000000,0.014,-0.034,1.005,0.13,-0.01,-0.03,-21.75,-17.46,-17.71,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879078.000000,0.014,-0.032,1.007,-0.01,0.09,0.10,-21.93,-17.60,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879088.000000,0.012,-0.034,1.007,-0.05,0.16,0.01,-21.52,-18.10,-17.46,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879098.000000,0.012,-0.035,1.009,0.01,0.01,-0.07,-21.64,-18.23,-17.46,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879108.000000,0.011,-0.036,1.009,0.03,0.12,0.03,-21.48,-18.14,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879118.000000,0.014,-0.036,1.010,0.03,-0.01,0.05,-21.48,-18.18,-17.33,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879128.000000,0.014,-0.036,1.009,0.01,0.03,-0.05,-21.71,-18.00,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879138.000000,0.012,-0.035,1.007,0.05,-0.11,0.01,-21.52,-17.83,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879148.000000,0.016,-0.036,1.011,0.03,0.03,-0.03,-21.29,-17.83,-17.79,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879158.000000,0.014,-0.035,1.003,-0.07,-0.11,-0.01,-21.42,-17.83,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879168.000000,0.014,-0.036,1.009,0.03,0.05,0.05,-21.42,-17.38,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879178.000000,0.011,-0.034,1.009,-0.03,-0.05,0.01,-21.52,-17.50,-17.83,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879188.000000,0.012,-0.036,1.002,-0.07,0.01,-0.05,-21.75,-17.92,-17.71,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879198.000000,0.012,-0.036,1.012,-0.03,0.01,0.10,-21.93,-18.38,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879208.000000,0.010,-0.034,1.007,-0.05,-0.07,0.01,-21.42,-17.92,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879218.000000,0.012,-0.035,1.007,0.05,-0.05,0.05,-21.64,-18.29,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879228.000000,0.012,-0.036,1.010,-0.01,-0.01,-0.03,-22.25,-17.64,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879238.000000,0.014,-0.034,1.006,-0.07,-0.01,-0.03,-22.29,-17.56,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879248.000000,0.011,-0.036,1.014,0.01,0.05,-0.03,-22.25,-17.56,-17.21,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879258.000000,0.012,-0.036,1.009,0.05,0.01,0.01,-22.25,-17.83,-17.25,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879268.000000,0.015,-0.035,1.012,0.01,-0.09,0.03,-22.25,-17.56,-17.50,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879278.000000,0.015,-0.034,1.009,-0.09,-0.01,-0.05,-22.21,-17.38,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879288.000000,0.012,-0.034,1.010,0.03,0.07,-0.01,-22.25,-17.50,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879298.000000,0.014,-0.034,1.007,0.05,0.09,-0.01,-22.10,-17.42,-17.54,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879308.000000,0.015,-0.035,1.007,0.07,0.03,0.05,-22.10,-17.18,-17.79,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879318.000000,0.014,-0.034,1.009,-0.03,0.05,-0.05,-22.29,-17.46,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879328.000000,0.015,-0.034,1.010,-0.01,-0.03,0.01,-22.33,-17.18,-17.67,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879338.000000,0.014,-0.035,1.010,-0.03,0.03,-0.09,-21.75,-17.68,-17.79,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879348.000000,0.014,-0.036,1.009,0.01,-0.07,0.01,-22.29,-17.64,-17.46,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879358.000000,0.014,-0.038,1.011,0.03,0.01,0.01,-22.25,-17.42,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879368.000000,0.014,-0.035,1.010,-0.01,0.07,0.01,-22.25,-17.46,-17.83,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879378.000000,0.015,-0.032,1.009,0.05,0.07,0.05,-22.02,-17.77,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879388.000000,0.012,-0.036,1.007,-0.01,-0.01,0.05,-21.48,-17.50,-17.71,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879398.000000,0.015,-0.038,1.006,0.09,0.12,0.01,-21.52,-17.27,-17.38,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879408.000000,0.012,-0.032,1.007,-0.09,0.07,0.04,-21.60,-17.77,-17.46,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879418.000000,0.010,-0.035,1.010,0.03,-0.07,-0.11,-21.83,-17.92,-17.58,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879428.000000,0.012,-0.032,1.010,-0.05,-0.01,-0.05,-21.88,-17.64,-17.83,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879438.000000,0.012,-0.035,1.009,-0.01,0.01,-0.07,-21.93,-17.77,-17.75,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879448.000000,0.012,-0.036,1.006,0.01,0.09,0.05,-22.06,-17.60,-18.25,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879458.000000,0.016,-0.035,1.006,0.03,-0.05,-0.03,-21.98,-17.50,-18.00,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879468.000000,0.011,-0.038,1.009,0.03,-0.05,0.03,-21.83,-17.18,-17.71,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879478.000000,0.016,-0.034,1.006,-0.05,-0.01,0.06,-22.02,-17.56,-17.63,-0.74,-2.02,76.33,0.786,-0.010,-0.016,0.618
4879488.000000,0.012,-0.036,1.006,-0.03,0.03,0.03,-21.33,-17.42,-17.54,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879498.000000,0.011,-0.032,1.007,-0.05,-0.05,-0.03,-21.18,-17.83,-17.54,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879508.000000,0.012,-0.036,1.006,0.01,0.03,0.03,-21.48,-17.77,-17.46,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879518.000000,0.015,-0.032,1.009,-0.05,-0.05,0.01,-21.18,-17.68,-17.71,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879528.000000,0.014,-0.035,1.005,-0.01,-0.01,-0.09,-21.29,-18.18,-17.79,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879538.000000,0.014,-0.035,1.010,0.05,0.22,0.01,-21.56,-17.56,-17.58,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879548.000000,0.011,-0.036,1.009,-0.01,-0.05,0.01,-21.79,-17.50,-17.25,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879558.000000,0.014,-0.036,1.007,0.05,0.03,0.01,-21.75,-17.56,-17.46,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879568.000000,0.014,-0.034,1.010,0.01,0.05,-0.07,-21.71,-17.77,-17.42,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879578.000000,0.014,-0.035,1.011,-0.03,0.07,0.01,-21.93,-17.64,-17.46,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879588.000000,0.014,-0.038,1.003,0.07,0.09,0.01,-21.79,-16.88,-17.71,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879598.000000,0.014,-0.036,1.007,0.03,-0.05,-0.03,-21.88,-17.27,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879608.000000,0.012,-0.034,0.999,-0.07,-0.15,0.01,-21.52,-17.33,-17.21,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879618.000000,0.015,-0.038,1.006,-0.09,-0.05,-0.01,-21.52,-17.33,-17.21,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879628.000000,0.012,-0.035,1.009,0.01,-0.01,-0.03,-21.38,-17.10,-17.67,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879638.000000,0.010,-0.034,1.002,0.03,0.05,-0.03,-21.18,-17.77,-17.58,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879648.000000,0.014,-0.035,1.010,-0.01,-0.01,0.10,-21.25,-17.64,-17.46,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879658.000000,0.018,-0.035,1.010,0.03,0.12,0.01,-21.10,-17.88,-17.38,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879668.000000,0.012,-0.031,1.006,-0.07,0.07,-0.01,-21.06,-17.88,-17.83,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879678.000000,0.016,-0.035,1.009,0.03,0.12,-0.05,-21.10,-17.73,-17.25,-0.74,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879688.000000,0.011,-0.035,1.010,0.09,-0.05,-0.01,-21.93,-17.46,-17.67,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879698.000000,0.014,-0.034,1.006,0.01,0.01,-0.07,-22.06,-17.33,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879708.000000,0.011,-0.032,1.009,0.05,-0.05,-0.07,-21.88,-17.23,-17.38,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879718.000000,0.010,-0.034,1.007,0.07,0.07,0.07,-22.29,-17.56,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879728.000000,0.011,-0.035,1.007,0.09,0.07,0.05,-21.98,-17.18,-17.67,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879738.000000,0.015,-0.035,1.007,0.01,0.16,0.01,-22.02,-17.60,-17.75,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879748.000000,0.015,-0.034,1.007,0.05,0.05,0.03,-22.17,-17.64,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879758.000000,0.012,-0.036,1.012,0.07,-0.03,0.01,-22.33,-17.92,-17.71,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879768.000000,0.014,-0.035,1.009,0.07,0.07,0.05,-22.29,-18.10,-17.42,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879778.000000,0.014,-0.035,1.011,0.03,0.03,0.05,-22.25,-18.00,-17.92,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879788.000000,0.010,-0.035,1.013,0.05,0.01,-0.03,-21.93,-17.56,-17.63,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879798.000000,0.014,-0.038,1.006,-0.03,-0.05,-0.05,-22.21,-17.56,-17.33,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879808.000000,0.010,-0.039,1.009,-0.09,-0.01,-0.01,-22.21,-17.33,-17.25,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879818.000000,0.014,-0.034,1.006,-0.03,0.09,-0.07,-22.02,-17.42,-17.25,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879828.000000,0.014,-0.036,1.006,-0.01,0.07,-0.07,-22.33,-17.38,-17.33,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879838.000000,0.015,-0.034,1.006,-0.05,-0.03,0.01,-21.79,-17.23,-17.67,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879848.000000,0.014,-0.035,1.005,0.07,0.03,0.05,-22.02,-17.27,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879858.000000,0.011,-0.035,1.007,-0.05,-0.05,0.03,-22.43,-17.38,-17.38,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879868.000000,0.014,-0.035,1.011,-0.05,-0.05,-0.01,-22.06,-17.23,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879878.000000,0.014,-0.038,1.009,-0.01,0.09,0.01,-22.17,-17.10,-17.46,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879888.000000,0.011,-0.035,1.006,0.03,0.09,0.08,-22.52,-16.81,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879898.000000,0.015,-0.035,1.007,0.05,-0.03,0.03,-22.67,-16.35,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879908.000000,0.010,-0.035,1.014,-0.07,-0.11,-0.03,-22.71,-16.81,-17.54,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879918.000000,0.014,-0.036,1.009,-0.01,0.16,-0.07,-22.79,-16.64,-17.54,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879928.000000,0.015,-0.036,1.010,-0.01,0.05,-0.03,-22.89,-16.58,-17.63,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879938.000000,0.011,-0.035,1.010,-0.03,0.12,0.06,-21.98,-17.46,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879948.000000,0.014,-0.035,1.006,0.03,0.05,0.03,-22.25,-17.50,-17.46,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879958.000000,0.012,-0.032,1.010,-0.01,0.07,0.01,-22.43,-17.60,-17.17,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879968.000000,0.018,-0.035,1.007,-0.01,-0.09,-0.03,-21.88,-17.42,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879978.000000,0.015,-0.036,1.007,0.05,-0.01,0.01,-21.88,-17.64,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879988.000000,0.012,-0.034,1.011,0.03,-0.11,-0.05,-21.60,-17.33,-17.33,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4879998.000000,0.015,-0.036,1.007,-0.09,0.05,-0.01,-21.75,-17.27,-17.38,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880008.000000,0.016,-0.036,1.006,-0.03,0.07,-0.01,-21.75,-17.42,-17.13,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880018.000000,0.014,-0.038,1.010,0.01,0.07,0.03,-21.64,-17.33,-17.29,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880028.000000,0.014,-0.038,1.009,0.03,-0.07,0.03,-21.52,-17.10,-17.71,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880038.000000,0.014,-0.038,1.007,0.07,0.09,0.03,-21.75,-17.56,-17.38,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880048.000000,0.012,-0.036,1.010,-0.13,0.05,0.08,-21.38,-17.92,-17.96,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880058.000000,0.012,-0.036,1.010,0.07,0.09,-0.07,-21.56,-18.18,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880068.000000,0.012,-0.034,1.010,-0.07,-0.07,-0.03,-21.52,-17.23,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880078.000000,0.014,-0.034,1.009,-0.11,-0.03,0.04,-21.38,-18.00,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880088.000000,0.011,-0.036,1.005,0.09,0.12,0.01,-21.48,-17.77,-17.54,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880098.000000,0.014,-0.034,1.009,0.05,-0.03,-0.03,-21.83,-17.92,-17.67,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880108.000000,0.012,-0.036,1.012,-0.03,0.09,-0.03,-21.42,-17.77,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880118.000000,0.016,-0.036,1.005,0.01,-0.05,0.05,-21.75,-18.18,-17.38,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880128.000000,0.011,-0.036,1.007,-0.01,-0.09,-0.13,-21.29,-17.64,-17.58,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880138.000000,0.015,-0.034,1.007,0.07,-0.07,0.01,-21.29,-17.64,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880148.000000,0.012,-0.038,1.009,0.03,0.03,0.03,-21.60,-18.56,-17.25,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880158.000000,0.014,-0.034,1.006,0.05,0.07,-0.07,-21.75,-18.56,-17.50,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880168.000000,0.011,-0.035,1.007,0.01,0.05,0.12,-21.29,-18.60,-17.21,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880178.000000,0.014,-0.035,1.005,-0.03,-0.03,-0.09,-21.48,-18.10,-17.21,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880188.000000,0.011,-0.036,1.007,-0.01,0.01,-0.03,-21.48,-18.10,-17.21,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880198.000000,0.015,-0.034,1.010,0.03,0.12,0.08,-21.18,-17.27,-17.58,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880208.000000,0.012,-0.034,1.006,0.09,0.20,0.01,-21.83,-17.14,-17.33,-0.73,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880218.000000,0.015,-0.034,1.006,-0.03,0.14,-0.07,-21.60,-17.46,-17.46,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880228.000000,0.014,-0.032,1.009,0.01,0.09,-0.01,-21.60,-17.33,-17.21,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880238.000000,0.014,-0.036,1.009,-0.15,0.09,0.04,-21.60,-17.33,-17.21,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880248.000000,0.014,-0.034,1.009,0.07,0.12,-0.03,-21.75,-17.50,-17.46,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880258.000000,0.015,-0.036,1.006,0.03,-0.03,0.05,-21.71,-17.38,-17.71,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880268.000000,0.012,-0.035,1.005,-0.05,-0.01,-0.07,-22.02,-17.18,-17.67,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880278.000000,0.014,-0.036,1.006,-0.01,-0.03,0.01,-22.10,-17.27,-17.75,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
4880288.000000,0.012,-0.035,1.007,0.01,-0.07,-0.03,-22.10,-17.27,-17.75,-0.72,-2.03,76.33,0.786,-0.010,-0.016,0.618
