TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
817408.000000,0.002,0.956,-0.158,-0.01,0.14,0.01,12.75,-15.39,-5.58,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817418.000000,0.005,0.958,-0.155,0.13,0.05,-0.01,13.02,-15.50,-5.71,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
817428.000000,0.006,0.959,-0.156,-0.01,-0.07,-0.03,12.93,-15.77,-5.38,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
817438.000000,-0.000,0.959,-0.155,-0.01,0.16,-0.01,13.02,-15.58,-5.75,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
817448.000000,0.001,0.962,-0.158,0.11,0.01,0.12,12.83,-16.04,-5.67,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817458.000000,0.003,0.958,-0.162,-0.03,-0.05,-0.03,13.39,-15.77,-5.38,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817468.000000,0.002,0.959,-0.164,0.07,0.05,-0.01,13.21,-15.54,-5.67,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817478.000000,0.003,0.959,-0.162,-0.11,0.09,-0.01,12.83,-15.39,-5.88,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817488.000000,0.001,0.960,-0.156,-0.09,-0.07,0.03,12.93,-15.58,-5.96,-179.17,80.65,148.74,0.625,0.735,-0.201,-0.169
817498.000000,0.003,0.960,-0.158,-0.03,-0.05,-0.03,13.02,-15.77,-5.83,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
817508.000000,0.005,0.963,-0.154,0.05,0.01,0.03,13.21,-15.46,-5.96,-179.17,80.64,148.74,0.625,0.735,-0.201,-0.169
817518.000000,0.005,0.960,-0.159,-0.07,-0.01,0.01,13.21,-16.68,-5.71,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
817528.000000,0.001,0.958,-0.158,0.01,0.12,-0.01,13.21,-16.58,-5.71,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817538.000000,0.005,0.960,-0.155,0.01,-0.15,-0.09,13.21,-16.68,-5.88,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817548.000000,0.003,0.956,-0.160,0.03,0.03,0.05,12.93,-16.42,-5.79,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817558.000000,-0.000,0.960,-0.156,0.07,0.07,-0.03,13.43,-16.54,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817568.000000,0.001,0.956,-0.156,0.05,0.01,-0.05,13.43,-16.54,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817578.000000,-0.000,0.959,-0.158,0.05,0.01,-0.01,12.71,-15.81,-5.50,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817588.000000,0.003,0.958,-0.156,-0.09,-0.01,0.01,12.48,-16.04,-5.54,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817598.000000,0.005,0.959,-0.163,-0.07,0.05,0.06,12.60,-16.04,-5.50,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817608.000000,0.002,0.960,-0.156,0.07,0.07,-0.05,12.56,-16.08,-5.63,-179.17,80.65,148.74,0.625,0.735,-0.201,-0.169
817618.000000,0.002,0.962,-0.156,0.03,-0.07,0.03,12.56,-16.08,-5.63,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817628.000000,0.003,0.959,-0.164,0.03,-0.09,-0.05,15.31,-16.08,-5.17,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817638.000000,0.001,0.958,-0.154,0.03,0.03,-0.05,15.27,-16.23,-5.71,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817648.000000,0.001,0.959,-0.159,0.01,0.05,-0.01,14.96,-16.42,-5.25,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817658.000000,0.001,0.960,-0.158,0.11,-0.03,-0.03,15.64,-16.00,-5.88,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817668.000000,-0.000,0.964,-0.163,0.07,0.03,-0.03,15.64,-16.00,-5.88,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817678.000000,0.002,0.958,-0.160,0.13,-0.03,-0.01,12.79,-15.27,-5.96,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817688.000000,0.003,0.959,-0.156,-0.03,0.01,0.01,12.56,-15.23,-5.67,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817698.000000,-0.000,0.959,-0.158,0.03,-0.01,0.05,12.83,-15.17,-5.92,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817708.000000,0.002,0.962,-0.160,0.05,0.16,0.03,12.43,-15.46,-6.08,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817718.000000,0.005,0.956,-0.162,-0.01,0.09,-0.05,12.43,-15.46,-6.08,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817728.000000,0.003,0.959,-0.163,-0.05,0.12,0.03,12.98,-16.00,-5.46,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817738.000000,0.002,0.960,-0.160,-0.07,0.09,0.04,13.06,-15.67,-5.83,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817748.000000,0.001,0.959,-0.158,0.09,0.09,0.09,13.17,-15.63,-5.79,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
817758.000000,0.005,0.958,-0.160,0.07,0.12,0.03,13.17,-15.81,-5.54,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817768.000000,-0.000,0.959,-0.158,0.07,-0.03,-0.05,13.17,-15.81,-5.54,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817778.000000,0.005,0.960,-0.158,-0.05,0.16,0.01,13.25,-15.58,-5.71,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817788.000000,0.001,0.960,-0.158,0.03,0.09,-0.01,13.02,-16.04,-5.67,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817798.000000,-0.002,0.952,-0.159,-0.01,-0.03,0.03,13.02,-15.63,-5.50,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817808.000000,0.002,0.960,-0.158,0.03,-0.05,0.01,13.21,-15.77,-5.46,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817818.000000,0.003,0.960,-0.155,0.01,0.05,0.01,13.21,-15.77,-5.46,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817828.000000,0.002,0.958,-0.158,-0.11,-0.07,-0.07,12.79,-15.96,-5.79,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817838.000000,0.005,0.960,-0.155,0.03,0.03,0.01,12.89,-15.96,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817848.000000,0.006,0.959,-0.159,0.05,0.03,0.03,12.89,-16.04,-5.83,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817858.000000,0.005,0.960,-0.156,0.01,-0.11,-0.07,12.83,-15.67,-5.83,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817868.000000,-0.001,0.959,-0.160,0.01,0.03,0.01,12.83,-15.67,-5.83,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817878.000000,0.002,0.958,-0.154,0.01,0.03,0.10,12.98,-14.85,-5.75,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817888.000000,0.002,0.960,-0.159,-0.01,-0.03,0.03,13.39,-14.58,-5.96,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817898.000000,0.002,0.959,-0.155,0.11,0.07,-0.01,13.39,-14.58,-5.96,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817908.000000,0.001,0.959,-0.152,0.05,-0.01,0.05,13.39,-14.58,-5.96,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817918.000000,0.001,0.958,-0.155,-0.01,-0.01,-0.03,13.39,-14.58,-5.96,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817928.000000,0.005,0.958,-0.160,-0.01,0.05,0.03,12.48,-16.54,-5.96,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817938.000000,0.003,0.958,-0.156,-0.03,-0.01,-0.03,12.48,-16.54,-5.96,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
817948.000000,0.003,0.959,-0.156,-0.05,-0.17,0.01,12.33,-16.68,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817958.000000,0.001,0.959,-0.158,-0.11,0.01,0.04,12.33,-16.73,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817968.000000,0.003,0.959,-0.158,-0.07,-0.03,-0.05,11.83,-16.77,-5.88,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817978.000000,-0.000,0.962,-0.155,-0.01,-0.07,-0.01,12.43,-15.77,-5.63,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817988.000000,0.002,0.959,-0.158,-0.03,0.01,0.08,12.21,-15.54,-5.58,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
817998.000000,0.002,0.959,-0.156,0.01,0.07,-0.03,12.43,-15.85,-5.67,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818008.000000,0.003,0.959,-0.155,-0.07,0.01,0.01,12.52,-15.50,-5.54,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818018.000000,0.002,0.956,-0.160,-0.13,0.14,0.06,12.29,-15.31,-5.92,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818028.000000,0.005,0.960,-0.159,-0.05,0.07,0.03,12.67,-16.64,-5.79,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818038.000000,0.005,0.959,-0.158,0.05,0.03,-0.03,13.02,-16.50,-5.38,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818048.000000,0.002,0.959,-0.156,-0.07,0.01,-0.01,12.71,-16.54,-5.46,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818058.000000,0.001,0.958,-0.155,-0.01,0.07,-0.01,13.02,-16.88,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818068.000000,0.002,0.959,-0.160,0.13,0.24,-0.01,12.75,-16.50,-5.92,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818078.000000,0.003,0.962,-0.155,-0.01,0.03,0.08,12.98,-16.64,-5.83,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818088.000000,0.003,0.962,-0.156,0.05,-0.01,-0.03,13.02,-16.23,-5.46,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818098.000000,-0.000,0.960,-0.155,0.01,-0.07,-0.03,12.83,-16.64,-5.54,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818108.000000,0.003,0.963,-0.162,-0.05,0.09,-0.05,12.56,-16.31,-5.88,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818118.000000,0.002,0.956,-0.155,-0.07,0.05,-0.03,12.89,-16.46,-5.63,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818128.000000,0.002,0.960,-0.159,-0.01,0.07,-0.07,13.21,-15.85,-5.75,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818138.000000,0.002,0.960,-0.156,0.03,0.22,-0.01,13.06,-15.35,-6.21,-179.16,80.65,148.73,0.625,0.735,-0.201,-0.169
818148.000000,0.003,0.955,-0.158,-0.01,-0.03,-0.05,12.89,-15.67,-5.92,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
818158.000000,0.003,0.960,-0.162,-0.01,-0.05,0.01,12.83,-16.08,-6.25,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
818168.000000,0.002,0.959,-0.158,0.01,0.09,-0.07,12.98,-15.50,-6.13,-179.15,80.65,148.73,0.625,0.735,-0.201,-0.169
818178.000000,0.001,0.960,-0.155,-0.05,-0.05,-0.05,13.39,-16.42,-5.83,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818188.000000,0.002,0.958,-0.159,0.01,-0.01,0.03,13.43,-16.81,-5.63,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818198.000000,0.005,0.959,-0.158,-0.07,-0.09,-0.07,13.29,-16.27,-5.50,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818208.000000,-0.000,0.960,-0.154,-0.09,0.14,-0.05,13.02,-16.81,-5.92,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818218.000000,0.003,0.959,-0.158,-0.01,0.05,-0.01,13.29,-16.27,-5.33,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818228.000000,0.003,0.956,-0.156,-0.03,-0.03,-0.05,13.17,-15.46,-5.38,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818238.000000,0.001,0.959,-0.160,0.11,0.07,0.05,12.67,-15.58,-5.96,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818248.000000,0.001,0.958,-0.159,0.01,0.05,-0.01,12.89,-15.63,-5.88,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818258.000000,-0.000,0.962,-0.151,0.01,0.01,-0.07,12.89,-15.50,-6.04,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818268.000000,0.003,0.958,-0.156,-0.03,-0.01,0.05,12.93,-15.50,-5.67,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818278.000000,0.005,0.958,-0.158,-0.03,-0.09,-0.01,12.48,-16.35,-5.58,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818288.000000,0.001,0.958,-0.158,-0.03,0.09,-0.01,12.10,-16.31,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818298.000000,0.003,0.958,-0.158,-0.05,-0.03,0.01,12.38,-16.18,-5.50,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818308.000000,0.003,0.963,-0.159,0.01,-0.01,0.05,12.02,-16.42,-5.42,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818318.000000,0.002,0.958,-0.159,0.05,0.03,0.01,12.33,-16.23,-5.75,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818328.000000,0.002,0.960,-0.158,0.03,0.05,-0.01,12.89,-15.35,-5.63,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818338.000000,0.001,0.958,-0.155,0.03,-0.01,-0.03,12.98,-15.39,-5.46,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818348.000000,0.002,0.959,-0.162,-0.05,-0.03,0.12,13.02,-15.23,-5.54,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818358.000000,-0.001,0.955,-0.169,-0.03,-0.09,0.03,13.13,-15.27,-5.88,-179.16,80.65,148.74,0.625,0.735,-0.201,-0.169
818368.000000,-0.000,0.960,-0.156,-0.22,0.05,0.10,12.89,-15.04,-5.42,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818378.000000,0.005,0.959,-0.149,0.29,-0.05,-0.25,12.21,-15.54,-5.92,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818388.000000,0.007,0.960,-0.153,0.07,0.03,0.05,12.25,-15.50,-5.71,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818398.000000,0.003,0.956,-0.158,0.07,0.03,-0.07,11.88,-15.31,-5.83,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818408.000000,0.005,0.960,-0.154,-0.03,-0.01,0.05,12.14,-15.35,-5.75,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818418.000000,0.003,0.960,-0.160,0.15,0.07,0.01,11.98,-15.46,-5.46,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818428.000000,0.001,0.959,-0.158,0.09,-0.07,-0.01,13.13,-15.13,-5.58,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818438.000000,0.003,0.958,-0.159,-0.09,-0.03,0.08,12.89,-15.17,-5.79,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818449.000000,0.003,0.960,-0.160,0.03,-0.19,-0.05,13.17,-15.67,-5.79,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818459.000000,0.003,0.958,-0.160,-0.03,0.14,-0.05,13.13,-15.50,-5.71,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818468.000000,0.001,0.960,-0.159,0.07,0.09,0.05,13.06,-15.27,-5.46,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818478.000000,0.001,0.959,-0.159,-0.09,-0.05,-0.07,12.02,-15.96,-5.67,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818488.000000,0.002,0.959,-0.155,0.05,0.05,-0.07,11.98,-15.85,-5.42,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818498.000000,0.001,0.959,-0.155,0.03,0.01,-0.13,12.14,-16.04,-5.67,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818508.000000,0.002,0.960,-0.160,0.03,0.01,0.07,11.83,-15.85,-5.33,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818518.000000,0.002,0.958,-0.158,-0.05,-0.05,-0.05,12.10,-15.50,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818528.000000,0.006,0.959,-0.159,-0.05,-0.05,-0.03,12.48,-16.04,-5.79,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818538.000000,0.001,0.959,-0.159,-0.05,0.05,-0.01,11.92,-15.77,-5.71,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818548.000000,0.002,0.959,-0.160,0.01,0.07,0.03,12.52,-15.54,-6.00,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818558.000000,0.003,0.960,-0.162,0.07,-0.01,0.01,12.06,-15.73,-5.63,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818568.000000,0.001,0.962,-0.162,0.01,0.01,0.01,11.88,-15.58,-6.17,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818578.000000,0.002,0.959,-0.155,-0.05,-0.01,-0.09,12.02,-16.13,-5.83,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818588.000000,0.001,0.955,-0.162,-0.07,0.05,0.01,11.83,-16.13,-5.75,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818598.000000,0.002,0.960,-0.167,-0.09,-0.07,-0.05,11.83,-16.46,-6.08,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818608.000000,0.001,0.959,-0.151,0.03,-0.13,0.03,11.33,-16.35,-5.71,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818618.000000,0.002,0.958,-0.158,0.01,0.16,0.03,11.98,-16.54,-5.71,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818628.000000,-0.001,0.958,-0.163,-0.01,0.05,-0.03,12.98,-15.58,-5.54,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818638.000000,0.003,0.960,-0.163,-0.07,-0.01,-0.03,12.89,-15.50,-5.88,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818648.000000,0.003,0.958,-0.158,-0.05,0.01,0.03,13.02,-16.04,-5.79,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818658.000000,0.002,0.962,-0.160,0.03,0.05,0.12,12.93,-15.58,-5.83,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818668.000000,0.002,0.960,-0.156,-0.03,0.05,-0.05,12.98,-15.67,-5.75,-179.16,80.64,148.74,0.625,0.735,-0.201,-0.169
818678.000000,0.005,0.960,-0.156,-0.07,-0.03,0.01,13.13,-15.27,-5.71,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818688.000000,-0.000,0.956,-0.158,0.07,0.03,-0.01,13.43,-15.73,-5.29,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818698.000000,-0.000,0.960,-0.159,0.05,0.01,-0.05,13.13,-15.77,-5.46,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818708.000000,0.003,0.959,-0.156,0.07,0.09,-0.01,13.17,-15.73,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818718.000000,0.002,0.959,-0.159,-0.05,-0.01,-0.05,13.81,-15.96,-5.58,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818728.000000,0.005,0.959,-0.155,0.01,0.01,0.05,12.38,-15.81,-5.63,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818738.000000,0.003,0.956,-0.155,0.09,-0.05,0.03,12.56,-15.77,-5.83,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818748.000000,0.003,0.959,-0.156,-0.01,0.07,0.08,12.43,-15.89,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818758.000000,0.002,0.958,-0.155,-0.03,0.09,0.03,11.98,-15.73,-5.79,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818768.000000,0.005,0.963,-0.159,-0.03,0.03,0.06,12.56,-15.85,-5.63,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818778.000000,0.001,0.958,-0.159,-0.05,0.01,-0.03,12.71,-16.35,-5.75,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818788.000000,0.002,0.956,-0.155,-0.01,-0.07,0.10,12.14,-16.50,-5.63,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818798.000000,-0.000,0.958,-0.156,0.03,0.09,-0.05,12.67,-16.73,-5.54,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818808.000000,0.003,0.962,-0.159,-0.13,-0.09,-0.03,12.56,-16.46,-5.58,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818818.000000,0.006,0.959,-0.159,-0.09,-0.11,0.01,12.56,-16.50,-5.33,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818828.000000,0.001,0.956,-0.156,0.01,0.07,-0.01,12.71,-16.58,-6.04,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818838.000000,0.003,0.956,-0.159,0.05,0.01,-0.01,13.48,-16.31,-5.50,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818848.000000,0.001,0.958,-0.160,0.01,-0.11,0.05,12.67,-16.68,-5.75,-179.16,80.64,148.73,0.625,0.735,-0.201,-0.169
818858.000000,0.002,0.960,-0.158,0.05,-0.07,0.10,12.89,-16.81,-5.63,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818868.000000,-0.000,0.959,-0.154,-0.03,0.14,-0.03,12.75,-16.77,-5.42,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818878.000000,0.002,0.959,-0.158,-0.05,-0.01,-0.05,12.98,-15.54,-5.63,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818888.000000,-0.000,0.958,-0.154,0.01,-0.07,0.01,13.39,-15.23,-5.46,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818899.000000,0.002,0.959,-0.156,-0.05,0.05,-0.03,13.35,-15.50,-5.83,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818909.000000,0.002,0.959,-0.162,0.07,0.12,-0.03,13.43,-15.35,-5.50,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818919.000000,0.005,0.959,-0.160,-0.05,-0.07,-0.01,13.29,-15.27,-5.83,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818929.000000,0.005,0.958,-0.160,-0.05,0.07,-0.07,12.71,-15.50,-5.54,-179.15,80.64,148.73,0.625,0.735,-0.201,-0.169
818939.000000,0.001,0.958,-0.156,-0.01,-0.09,0.08,12.79,-15.89,-5.79,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818949.000000,0.005,0.958,-0.154,0.03,-0.01,-0.07,12.56,-15.73,-5.88,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818959.000000,0.003,0.958,-0.162,-0.01,0.01,0.03,12.52,-16.23,-5.58,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818969.000000,0.001,0.956,-0.159,0.03,0.01,0.03,12.48,-15.73,-5.79,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818979.000000,0.003,0.958,-0.159,0.01,0.09,-0.01,13.52,-15.00,-5.88,-179.14,80.64,148.72,0.625,0.735,-0.201,-0.169
818989.000000,0.003,0.960,-0.162,0.03,-0.05,-0.03,13.39,-14.85,-5.54,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
818999.000000,0.003,0.963,-0.160,-0.01,0.03,0.05,12.75,-15.13,-5.63,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
819009.000000,0.003,0.956,-0.159,0.01,-0.03,0.07,12.75,-15.04,-6.04,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
819019.000000,0.002,0.960,-0.156,0.07,-0.07,0.03,13.13,-15.27,-5.88,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
819029.000000,-0.000,0.958,-0.156,0.09,0.05,-0.07,13.71,-16.18,-5.63,-179.14,80.64,148.72,0.625,0.735,-0.201,-0.169
819039.000000,0.003,0.960,-0.158,-0.07,-0.05,-0.05,13.58,-16.92,-5.54,-179.15,80.64,148.72,0.625,0.735,-0.201,-0.169
