TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
4010302.000000,-0.007,-0.032,1.009,0.03,0.09,0.01,-35.14,26.29,-29.79,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010312.000000,-0.006,-0.034,1.011,-0.01,-0.09,0.01,-34.83,26.64,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010322.000000,-0.006,-0.034,1.010,0.05,0.12,-0.01,-34.64,26.83,-29.79,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010332.000000,-0.003,-0.032,1.009,0.03,0.01,-0.09,-34.46,27.75,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010342.000000,-0.003,-0.034,1.009,0.05,-0.05,-0.01,-34.14,27.71,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010352.000000,-0.006,-0.032,1.005,0.05,-0.09,-0.01,-34.50,27.79,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010362.000000,-0.002,-0.034,1.005,0.03,0.03,-0.05,-34.42,27.48,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010372.000000,-0.003,-0.034,1.003,0.03,0.01,0.01,-34.50,27.79,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010382.000000,-0.003,-0.035,1.010,-0.01,0.05,-0.09,-34.23,27.48,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010392.000000,-0.007,-0.034,1.010,0.05,0.16,0.01,-34.46,27.52,-29.25,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010402.000000,-0.006,-0.034,1.009,-0.01,-0.05,0.05,-34.04,27.43,-29.25,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010412.000000,-0.005,-0.032,1.007,-0.03,0.01,-0.03,-34.18,27.38,-29.17,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010422.000000,-0.005,-0.032,1.009,-0.03,-0.01,-0.03,-34.23,27.43,-29.17,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010432.000000,-0.003,-0.032,1.010,0.01,0.16,0.01,-34.83,27.43,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010442.000000,-0.002,-0.035,1.007,0.03,-0.05,0.01,-35.00,27.83,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010452.000000,-0.002,-0.031,1.006,-0.03,0.09,0.01,-35.00,27.75,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010462.000000,-0.005,-0.032,1.007,0.07,-0.07,0.03,-34.77,27.75,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010472.000000,-0.001,-0.036,1.010,0.05,0.01,0.01,-34.88,27.67,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010482.000000,-0.003,-0.036,1.009,0.07,0.01,0.09,-34.83,27.38,-29.50,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010492.000000,-0.005,-0.036,1.007,-0.01,0.07,0.01,-35.10,27.38,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010502.000000,-0.005,-0.034,1.006,0.09,-0.01,0.07,-35.25,26.79,-30.00,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010512.000000,-0.005,-0.039,1.007,-0.01,0.18,-0.11,-35.25,27.56,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010522.000000,-0.003,-0.034,1.009,0.07,0.09,-0.09,-35.42,27.48,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010532.000000,-0.003,-0.032,1.009,-0.03,0.09,0.06,-35.10,27.71,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010542.000000,-0.005,-0.032,1.007,-0.05,-0.01,-0.03,-35.18,27.89,-29.79,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010552.000000,-0.007,-0.032,1.005,0.01,0.03,-0.01,-35.42,28.06,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010562.000000,-0.005,-0.031,1.010,-0.03,-0.05,0.10,-35.25,27.71,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010572.000000,-0.006,-0.035,1.010,-0.07,-0.05,-0.03,-35.42,27.56,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010582.000000,-0.007,-0.035,1.013,0.03,0.07,-0.03,-34.18,27.71,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010592.000000,-0.003,-0.035,1.007,0.01,-0.07,0.01,-34.46,27.43,-29.88,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010602.000000,-0.009,-0.038,1.013,-0.01,0.07,0.03,-33.96,27.48,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010612.000000,-0.006,-0.034,1.009,0.05,0.09,-0.07,-34.31,27.79,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010622.000000,-0.007,-0.035,1.009,-0.01,0.14,0.08,-34.46,27.79,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010632.000000,-0.003,-0.034,1.010,0.03,-0.03,0.01,-34.73,28.48,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010642.000000,-0.002,-0.031,1.003,-0.05,0.05,-0.07,-34.92,28.29,-29.50,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010652.000000,-0.003,-0.036,1.009,-0.01,-0.15,0.01,-34.92,28.25,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010662.000000,-0.005,-0.034,1.009,0.01,0.09,-0.07,-34.73,28.67,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010672.000000,-0.002,-0.034,1.005,-0.05,-0.05,-0.05,-34.92,28.25,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010682.000000,-0.003,-0.035,1.007,-0.07,0.12,0.01,-34.23,27.60,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010692.000000,-0.006,-0.034,1.010,-0.05,0.01,0.12,-34.31,27.43,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010702.000000,-0.003,-0.034,1.007,-0.01,0.16,-0.09,-34.23,27.43,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010712.000000,-0.003,-0.035,1.011,0.03,0.14,0.05,-34.18,27.33,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010722.000000,-0.003,-0.031,1.006,-0.05,-0.01,-0.07,-33.92,27.29,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010732.000000,-0.003,-0.035,1.010,-0.01,0.07,0.05,-34.68,27.43,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010742.000000,-0.003,-0.035,1.007,-0.05,0.12,0.03,-34.68,27.52,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010752.000000,-0.006,-0.034,1.009,0.05,0.14,-0.05,-34.60,27.75,-30.04,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010762.000000,-0.005,-0.038,1.007,-0.01,0.01,-0.05,-34.83,27.71,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010772.000000,-0.006,-0.032,1.011,0.03,0.07,-0.03,-34.88,27.79,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010782.000000,-0.005,-0.031,1.006,0.03,-0.03,-0.07,-34.42,27.06,-29.79,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010792.000000,-0.009,-0.035,1.006,-0.01,0.09,0.05,-34.14,27.38,-29.21,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010802.000000,-0.002,-0.032,1.005,0.01,0.01,-0.03,-34.64,27.33,-29.33,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010812.000000,-0.005,-0.035,1.006,0.01,0.07,0.01,-34.46,27.25,-29.46,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010822.000000,-0.003,-0.035,1.007,0.05,0.28,-0.03,-34.50,27.60,-29.17,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010832.000000,-0.003,-0.032,1.005,0.03,-0.05,-0.05,-34.08,27.38,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010842.000000,-0.005,-0.034,1.007,-0.03,0.05,0.03,-34.18,27.06,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010852.000000,-0.003,-0.035,1.007,0.01,0.03,0.03,-34.18,27.52,-29.96,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010862.000000,-0.005,-0.032,1.007,0.11,0.05,-0.05,-34.08,27.25,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010872.000000,-0.006,-0.031,1.009,0.01,0.05,0.01,-34.27,27.10,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010882.000000,-0.006,-0.035,1.010,0.05,0.01,0.07,-34.18,27.33,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010892.000000,-0.005,-0.032,1.014,0.13,0.01,-0.01,-34.27,27.17,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010902.000000,-0.005,-0.034,1.006,0.03,0.03,-0.03,-34.27,27.38,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010912.000000,-0.006,-0.032,1.005,-0.03,0.09,-0.01,-34.31,27.17,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010923.000000,-0.005,-0.034,1.007,0.01,0.01,0.01,-34.14,27.10,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010933.000000,-0.005,-0.035,1.006,0.03,0.01,-0.09,-34.27,27.21,-29.92,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010943.000000,-0.003,-0.034,1.009,0.09,0.01,0.03,-34.18,26.93,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010953.000000,-0.002,-0.031,1.006,0.05,0.14,-0.07,-34.08,27.06,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010963.000000,-0.006,-0.036,1.007,-0.03,0.01,-0.03,-33.96,27.33,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010973.000000,-0.006,-0.034,1.007,0.13,-0.03,0.07,-34.27,27.02,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010983.000000,-0.005,-0.031,1.007,0.01,0.01,-0.07,-33.77,27.56,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4010993.000000,-0.005,-0.035,1.010,-0.01,-0.01,0.08,-33.85,27.67,-29.33,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011003.000000,-0.006,-0.034,1.011,0.01,-0.05,0.01,-33.96,27.52,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011013.000000,-0.007,-0.031,1.007,-0.01,-0.11,0.05,-33.96,27.38,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011023.000000,-0.005,-0.035,1.009,0.05,0.05,-0.03,-34.46,27.43,-30.21,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011033.000000,-0.002,-0.034,1.006,0.03,-0.03,0.01,-35.42,27.43,-29.67,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011043.000000,-0.005,-0.036,1.007,-0.07,0.05,-0.03,-35.06,27.21,-29.63,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011053.000000,-0.005,-0.035,1.007,0.03,0.05,-0.05,-35.00,27.21,-29.75,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011063.000000,-0.002,-0.036,1.010,-0.05,-0.05,-0.03,-35.10,27.38,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011073.000000,-0.005,-0.034,1.005,-0.03,0.01,-0.03,-34.83,27.25,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011083.000000,-0.006,-0.035,1.011,-0.03,-0.01,-0.01,-35.14,27.21,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011093.000000,-0.006,-0.036,1.011,-0.07,0.03,0.08,-34.77,27.17,-29.67,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011103.000000,-0.005,-0.031,1.007,-0.05,-0.09,-0.03,-34.77,27.38,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011113.000000,-0.001,-0.030,1.007,-0.03,0.09,0.03,-35.14,27.02,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011123.000000,-0.003,-0.035,1.010,0.03,0.12,-0.07,-35.10,27.21,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011133.000000,-0.005,-0.032,1.010,-0.03,-0.01,0.12,-34.83,27.06,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011143.000000,-0.005,-0.034,1.010,0.05,0.03,-0.05,-35.10,26.64,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011153.000000,-0.005,-0.035,1.007,0.05,0.16,-0.03,-34.54,26.29,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011163.000000,-0.003,-0.035,1.011,-0.03,0.20,0.03,-34.54,27.02,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011173.000000,-0.003,-0.032,1.007,-0.01,-0.07,-0.05,-34.54,26.75,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011183.000000,-0.002,-0.032,1.006,0.01,-0.01,0.01,-34.77,27.25,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011193.000000,-0.003,-0.032,1.009,0.05,0.01,-0.05,-34.88,27.43,-29.25,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011203.000000,-0.006,-0.032,1.011,0.07,-0.01,-0.03,-34.83,27.43,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011213.000000,-0.003,-0.035,1.007,-0.03,0.01,-0.05,-34.77,27.33,-29.50,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011223.000000,-0.005,-0.032,1.011,0.05,0.01,-0.01,-34.92,27.38,-29.63,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011233.000000,-0.005,-0.034,1.009,-0.11,-0.07,-0.03,-34.64,27.21,-29.75,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011243.000000,-0.002,-0.034,1.009,0.01,0.01,0.01,-34.60,26.98,-29.63,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011253.000000,-0.006,-0.035,1.006,-0.01,-0.03,-0.01,-34.54,27.29,-29.54,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011263.000000,-0.005,-0.036,1.010,-0.09,-0.07,0.01,-34.23,27.02,-29.75,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011273.000000,-0.003,-0.030,1.009,0.03,0.16,-0.01,-34.54,27.38,-29.58,0.24,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011283.000000,-0.005,-0.035,1.007,0.01,0.03,0.05,-34.50,27.75,-29.38,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011293.000000,-0.005,-0.035,1.011,-0.01,-0.05,0.10,-34.46,27.83,-29.92,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011303.000000,-0.003,-0.032,1.006,-0.05,0.07,0.01,-34.18,27.83,-29.83,0.24,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011313.000000,-0.007,-0.034,1.010,0.05,-0.09,-0.05,-34.23,27.79,-30.13,0.24,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011323.000000,-0.005,-0.034,1.010,-0.15,0.03,-0.03,-34.50,27.52,-29.75,0.24,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011333.000000,-0.006,-0.034,1.009,-0.05,0.03,0.01,-34.83,27.25,-29.75,0.24,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011343.000000,-0.005,-0.034,1.005,0.09,0.14,0.03,-35.29,27.33,-29.88,0.24,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011353.000000,-0.006,-0.032,1.007,0.07,0.01,0.05,-35.25,27.10,-29.96,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011363.000000,-0.007,-0.031,1.011,-0.09,0.09,0.06,-34.88,27.10,-29.92,0.24,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011373.000000,-0.003,-0.036,1.011,-0.07,0.09,0.01,-35.06,26.93,-30.08,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011383.000000,-0.005,-0.038,1.006,0.01,0.01,-0.01,-34.83,27.25,-29.63,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011393.000000,-0.003,-0.034,1.011,0.07,-0.03,0.03,-35.52,27.25,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011403.000000,-0.003,-0.035,1.007,0.05,0.16,0.01,-35.06,26.98,-29.92,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011413.000000,-0.005,-0.034,1.007,0.09,0.05,-0.03,-35.10,27.06,-29.79,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011423.000000,-0.003,-0.034,1.005,0.07,0.01,-0.03,-34.73,27.25,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011433.000000,-0.002,-0.034,1.005,0.05,0.07,-0.01,-34.23,27.29,-29.54,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011443.000000,-0.006,-0.034,1.005,-0.07,0.05,-0.01,-34.68,27.60,-29.58,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011453.000000,-0.003,-0.031,1.007,0.01,0.16,0.03,-34.54,27.38,-29.75,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011463.000000,-0.006,-0.032,1.007,-0.05,-0.03,0.06,-34.46,27.02,-29.33,0.25,-1.93,-130.21,0.421,-0.005,0.016,-0.907
4011473.000000,-0.002,-0.031,1.006,0.01,-0.01,0.01,-34.54,27.06,-29.29,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011483.000000,-0.005,-0.035,1.006,0.01,0.16,-0.03,-33.73,27.60,-29.25,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011493.000000,-0.002,-0.032,1.010,0.07,-0.01,0.05,-33.35,27.56,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011503.000000,-0.005,-0.031,1.005,-0.01,0.14,0.08,-33.46,27.38,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011513.000000,-0.002,-0.034,1.007,-0.01,0.05,0.03,-33.73,27.83,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011523.000000,-0.005,-0.034,1.006,0.01,-0.03,-0.01,-33.31,27.89,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011533.000000,-0.005,-0.034,1.009,0.13,0.01,0.01,-34.92,27.21,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011543.000000,-0.007,-0.035,1.011,0.01,0.05,0.03,-34.92,26.75,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011553.000000,-0.005,-0.036,1.007,0.01,-0.07,0.03,-35.10,26.98,-29.50,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011563.000000,-0.003,-0.034,1.011,0.03,0.03,0.05,-34.73,27.21,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011573.000000,-0.003,-0.035,1.011,-0.01,0.09,0.01,-35.06,27.17,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011583.000000,-0.007,-0.034,1.006,0.03,0.07,0.05,-34.23,27.17,-29.33,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011593.000000,-0.007,-0.034,1.006,0.05,0.03,-0.03,-34.31,27.38,-29.33,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011603.000000,-0.007,-0.031,1.009,-0.01,-0.03,-0.05,-34.88,26.98,-29.33,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011613.000000,-0.005,-0.036,1.006,0.05,0.07,-0.01,-34.50,27.06,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011623.000000,-0.005,-0.036,1.005,0.01,0.05,-0.01,-34.77,27.10,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011633.000000,-0.005,-0.032,1.011,-0.01,-0.01,0.03,-34.50,27.38,-29.75,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011643.000000,-0.003,-0.034,1.015,0.01,0.01,0.03,-34.64,27.48,-29.58,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011653.000000,-0.005,-0.034,1.009,0.07,-0.03,0.01,-34.64,27.43,-30.00,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011663.000000,-0.003,-0.032,1.007,-0.03,0.01,0.10,-34.18,27.29,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011673.000000,-0.002,-0.032,1.005,0.01,-0.01,-0.09,-34.42,27.43,-29.38,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011683.000000,-0.005,-0.032,1.007,0.13,0.05,-0.07,-35.29,27.33,-29.67,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011693.000000,-0.005,-0.035,1.006,0.01,-0.09,-0.03,-35.60,27.48,-29.42,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011703.000000,-0.003,-0.034,1.007,0.03,-0.05,-0.07,-35.48,26.83,-29.92,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011713.000000,-0.003,-0.034,1.011,0.01,0.05,0.05,-35.71,27.52,-29.63,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011723.000000,-0.003,-0.035,1.009,-0.07,0.03,0.06,-35.25,27.60,-29.54,0.25,-1.92,-130.20,0.421,-0.005,0.016,-0.907
4011733.000000,-0.005,-0.034,1.013,0.05,-0.05,-0.09,-35.00,27.67,-29.71,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011743.000000,-0.003,-0.034,1.011,-0.07,0.12,0.04,-34.64,28.13,-30.04,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011753.000000,-0.003,-0.035,1.006,-0.11,0.14,0.12,-34.88,28.43,-30.08,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011763.000000,-0.003,-0.036,1.009,-0.01,-0.13,-0.07,-35.10,28.21,-30.29,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011773.000000,-0.002,-0.034,1.011,-0.07,-0.03,-0.05,-34.77,27.98,-29.83,0.25,-1.93,-130.20,0.421,-0.005,0.016,-0.907
4011783.000000,-0.005,-0.032,1.003,0.01,0.07,-0.01,-34.77,27.98,-29.83,0.24,-1.93,-130.20,0.421,-0.005,0.016,-0.907
